createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,token0.name,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.decimals,token00.txCount,token00_creator_address,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,initial_Liquidity_token,last_transaction_timestamp,last_transaction_date,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull,feature_timestamp,mint_count,swap_count,burn_count,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,swap_rate,active_period,LP_Creator_amount,LP_Creator_address,LP_avg,LP_stdev,total_LP_amount,receiver,current_token_total_supply,burn_amount,timestamp_creator_LP_amount,timestamp_creator_token_amount
12746712,2021-07-02,0x7b6cfa8992a33288bf8f6970834b7f3a993c0e94,5.08e-10,1e-18,2e-18,Loom Network,0x589fa4c28bdbe34974263a37c7ce583c67020dfd,Loom Network,eLOOM,5.08e-10,18,30,0x4b4f0876f58909551cca4c553d05d70a88ec535b,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,10.5,5300000000000.0,1625216600,2021-07-02 9:03,burn,1625216600,2021-07-02 9:03,14.69049629,1e-18,-1.0,2.1347222222222224h,True,1625216600,1,28,0,0.034482758620689655,0.9655172413793104,0.0,0.0,0.6046681254558717,0.0,25,3,6.25,1371,7459892.760623305367703206,0x4b4f0876f58909551cca4c553d05d70a88ec535b,100.0,0.0,7459892.760623305367703206,0x4b4f0876f58909551cca4c553d05d70a88ec535b,10000000000000.0,3700000000000,7459892.7606233,892456979245.5374755859375
13503638,2021-10-28,0xcd9c46564fe81034773ea991825e95b7983f09ab,2.6e-09,1e-18,2e-18,American Inu,0x91b0c0cb761257b3e606d77d9cbbcdc3194e7aa3,American Inu,AMERICANINU,2.6e-09,18,23,0xda964705463105940bfae0d5d9891559f342ae11,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,0.273349788,9970000000000.0,1635399976,2021-10-28 5:46,burn,1635399976,2021-10-28 5:46,2.877594601,1e-18,-1.0,1.0552777777777778h,True,1635399976,2,20,0,0.09090909090909091,0.9090909090909091,0.0,0.06828609986504723,0.2901484480431849,0.0,14,6,2.0,3705,7420851.560123535120513339,0xda964705463105940bfae0d5d9891559f342ae11,100.0,0.0,7420851.560123535120513339,0xda964705463105940bfae0d5d9891559f342ae11,999724545832237.0,146987169806.616058349609375,7420851.56012354,976537199999998.875
12624215,2021-06-13,0xb7405dc5248cf6d12c65c1c6f0ac7ac829581d64,6.779999999999999e-09,1e-18,2e-18,RIHANNA PEE,0xb5349083ef312507171cf77e845a7733f53266ff,RIHANNA PEE,RIRI,6.779999999999999e-09,18,29,0x8d012c274936d72df2085ab89cc9c8e8247aa1ea,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,2.2,25000000000000.0,1624154372,2021-06-20 1:59,burn,1624154372,2021-06-20 1:59,1.098159975,1e-18,-1.0,164.68166666666667h,True,1624154372,1,27,0,0.03571428571428571,0.9642857142857143,0.0,0.0,0.5555396244110865,0.0,12,15,0.75,592829,7416198.487095662948710397,0x8d012c274936d72df2085ab89cc9c8e8247aa1ea,100.0,0.0,7416198.487095662948710397,0x2d407ddb06311396fe14d4b49da5f0471447d45c,51000000000000.0,0,7416198.48709566,25000000000000
12642365,2021-06-16,0x2d93e443fd0fb9973a9f8f7fafbb01ac2ad83d5b,6.509999999999999e-11,1e-18,2e-18,Shikoku Inu,0xb0d2a7a3c23a03a642c31cfd0bd56a8a2fe9db2f,Shikoku Inu,SHIK,6.509999999999999e-11,18,32,0xe8cbebfb978e16991bb678459ce36d67ba6ddca7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,55.0,1000000000000.0,1623853998,2021-06-16 14:33,burn,1623853998,2021-06-16 14:33,114.08853329999998,1e-18,-1.0,13.920833333333333h,True,1623853998,1,30,0,0.03225806451612903,0.967741935483871,0.0,0.0,0.05152620205294436,0.0,30,0,30.0,29616,7416198.487095662948710397,0xe8cbebfb978e16991bb678459ce36d67ba6ddca7,100.0,0.0,7416198.487095662948710397,0xe8cbebfb978e16991bb678459ce36d67ba6ddca7,1000000000000.0,0,7416198.48709566,0
12552810,2021-06-02,0x2c522a63890cd0a40e6b3cf88f05f6c183d73d25,6.43e-10,1e-18,2e-18,Nina Inu,0x4a2841534ff928e35967e485cc7b1d1453fc6ecc,Nina Inu,NINA,6.43e-10,18,20,0xe06155b0ca1043c2e02e714da95d18bde43977af,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,11.0,5000000000000.0,1622608330,2021-06-02 4:32,burn,1622608330,2021-06-02 4:32,11.54536976,1e-18,-1.0,0.2980555555555556h,True,1622608330,1,18,0,0.05263157894736842,0.9473684210526315,0.0,0.0,0.4976613657623948,0.0,16,2,5.333333333333333,1069,7416198.487095662948710397,0xe06155b0ca1043c2e02e714da95d18bde43977af,100.0,0.0,7416198.487095662948710397,0xe06155b0ca1043c2e02e714da95d18bde43977af,10000000000000.0,5000000000000,7416198.48709566,0
12437868,2021-05-15,0xfb854b4f6fb6ff973a14f536f640ce7f491d940f,1e-18,1.07e-09,2e-18,Wrapped Ether,0xdf5b8f97fc08ecd5e3190ab99eb2ceb8a763b83a,Onikisu inu,ONYXINU,1.07e-09,18,22,0xd69db122a76dc0ad3be3216568e4bacd2962408a,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,5.5,10000000000000.0,1621071596,2021-05-15 9:39,burn,1621071596,2021-05-15 9:39,6.924850336,1e-18,-1.0,1.2516666666666667h,True,1621071596,1,20,0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.4195666447800394,0.0,17,3,4.25,3046,7416198.487095662948710397,0xd69db122a76dc0ad3be3216568e4bacd2962408a,100.0,0.0,7416198.487095662948710397,0xd69db122a76dc0ad3be3216568e4bacd2962408a,10000000000003.0,0,7416198.48709566,0
12743929,2021-07-01,0x2a19f02b9601fa8e05d4d89e4a85fa8f5a57331f,1.19e-09,1e-18,2e-18,ALPHA INU,0xab1730b4b4f13c88961b763cfdde0e20a98bc8ac,ALPHA INU,ALPINU,1.19e-09,18,16,0xbe2e4c4920ec89b11d54f0dc982d3817d60b16b3,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,5.5,10000000000000.0,1625181911,2021-07-01 23:25,burn,1625181911,2021-07-01 23:25,6.235529154,1e-18,-1.0,2.8336111111111113h,True,1625181911,1,14,0,0.06666666666666667,0.9333333333333333,0.0,0.0,0.14814088099676248,0.0,12,2,4.0,10193,7416198.487095662948710397,0xbe2e4c4920ec89b11d54f0dc982d3817d60b16b3,100.0,0.0,7416198.487095662948710397,0xbe2e4c4920ec89b11d54f0dc982d3817d60b16b3,10000000000002.0,0,7416198.48709566,0
12749909,2021-07-02,0xd6b1c67c36e89df845f0bb07ca3cfb8b45356141,1e-18,1.19e-09,2e-18,Wrapped Ether,0xefbdcd52897636786e2a78d8b9c70565a7132e28,ECSAPISM,ESC,1.19e-09,18,11,0x939264d43274c54c665942c4d5bed3af6c1b91cf,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,5.5,10000000000000.0,1625259967,2021-07-03 6:06,burn,1625259967,2021-07-03 6:06,6.2386553860000005,1e-18,-1.0,2.368333333333333h,True,1625259967,1,9,0,0.1,0.9,0.0,0.0,0.18273211117681845,0.0,8,1,4.0,3382,7416198.487095662948710397,0x939264d43274c54c665942c4d5bed3af6c1b91cf,100.0,0.0,7416198.487095662948710397,0x939264d43274c54c665942c4d5bed3af6c1b91cf,10000000000001.0,0,7416198.48709566,0
12535388,2021-05-30,0xfa0bc08b2447aba8c364fe5cff1f99bc380f23b6,3.9e-10,1e-18,2e-18,Dubai Inu,0x4b285572f091b55893acae2b64c4afaf4f0f3e80,Dubai Inu,DUBINU,3.9e-10,18,67,0x8d5c3d377759d9d4e2c273c9712def6501584b13,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,11.0,5000000000000.0,1622380227,2021-05-30 13:10,burn,1622380227,2021-05-30 13:10,19.05869821,1e-18,-1.0,1.9858333333333333h,True,1622380227,1,65,0,0.015151515151515152,0.9848484848484849,0.0,0.0,0.2491011074356393,0.0,54,11,4.5,6953,7416198.487095662948710397,0x8d5c3d377759d9d4e2c273c9712def6501584b13,100.0,0.0,7416198.487095662948710397,0x8d5c3d377759d9d4e2c273c9712def6501584b13,5000000000000.0,0,7416198.48709566,0
12539427,2021-05-31,0x8b88835435e22259170631eaf832a6b6737f640d,1e-18,6.34e-11,2e-18,Wrapped Ether,0xc758be6ef662787910512e1b57dd8e6235790d6f,Shiba Swap,SHIBSWAP,6.34e-11,18,52,0x884743a561989f9cda6fc2f2986448e91401a5cb,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,55.0,1000000000000.0,1622513275,2021-06-01 2:07,burn,1622513275,2021-06-01 2:07,117.1457378,1e-18,-1.0,23.8175h,True,1622513275,1,50,0,0.0196078431372549,0.9803921568627451,0.0,0.0,0.04062990505107686,0.0,50,0,50.0,38863,7416198.487095662948710397,0x884743a561989f9cda6fc2f2986448e91401a5cb,100.0,0.0,7416198.487095662948710397,0x884743a561989f9cda6fc2f2986448e91401a5cb,1000000000000.0,0,7416198.48709566,0
12840131,2021-07-16,0xa8381a2164ad4bef422dd1e3dbc987d57027bbbf,1.0499999999999999e-09,1e-18,2e-18,Bankers Token,0x4eeb18d595eb84f8982d412865668d33e9186686,Bankers Token,$BT,1.0499999999999999e-09,18,26,0x7aa49ed3b6500e0db1e7b4d3f0b912c46d1abaff,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,5.5,10000000000000.0,1626472094,2021-07-16 21:48,burn,1626472094,2021-07-16 21:48,7.0498835070000005,1e-18,-1.0,0.7855555555555556h,True,1626472094,1,24,0,0.04,0.96,0.0,0.0,0.4317925591882751,0.0,22,2,7.333333333333333,887,7416198.487095662948710397,0x7aa49ed3b6500e0db1e7b4d3f0b912c46d1abaff,100.0,0.0,7416198.487095662948710397,0x7aa49ed3b6500e0db1e7b4d3f0b912c46d1abaff,10000000000002.0,0,7416198.48709566,0
13018302,2021-08-13,0xeb53fc130c7435442a319f6cc122fd6f0db7bf31,1.0300000000000002e-09,1e-18,2e-18,ETH PUFFS | https://t . me/ETHPUFFS,0x8e1b09a1fc3a9ed8dc455e9ab9459d7db9448ba7,ETH PUFFS | https://t . me/ETHPUFFS,EPUFFS,1.0300000000000002e-09,18,24,0x589d69535eafc2461d491457f7db43f1f1202908,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,5.5,10000000000000.0,1629057427,2021-08-15 19:57,burn,1629057427,2021-08-15 19:57,7.232559276,1e-18,-1.0,50.033611111111114h,True,1629057427,1,22,0,0.043478260869565216,0.9565217391304348,0.0,0.0,0.37644690488173127,0.0,19,3,4.75,1987,7416198.487095662948710397,0x589d69535eafc2461d491457f7db43f1f1202908,100.0,0.0,7416198.487095662948710397,0x589d69535eafc2461d491457f7db43f1f1202908,10000000000003.0,0,7416198.48709566,0
12877601,2021-07-22,0x9196c5e06c73b5adf6a427e6b9f6859bb5387317,1.24e-09,1e-18,2e-18,Kirkby Inu,0xac29e91f5c3874f2ed9084579bf23b452bd94fd5,Kirkby Inu,KIRKBY,1.24e-09,18,11,0x3383b4017cd0fe1fcd1dc14bf7cb37791cb69650,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,5.5,10000000000000.0,1627304523,2021-07-26 22:02,burn,1627304523,2021-07-26 22:02,5.988633006000001,1e-18,-1.0,91.17194444444445h,True,1627304523,1,9,0,0.1,0.9,0.0,0.0,0.39385206532180594,0.0,8,1,4.0,1041,7416198.487095662948710397,0x3383b4017cd0fe1fcd1dc14bf7cb37791cb69650,100.0,0.0,7416198.487095662948710397,0x3383b4017cd0fe1fcd1dc14bf7cb37791cb69650,10000000000002.0,0,7416198.48709566,0
12718527,2021-06-27,0xf7b45bccfd36bfd8c267f828dc9766ecb17abbbf,1e-18,4.8e-10,2e-18,Wrapped Ether,0xf5da0d3f0124cdeb4f8518b6be63f56c43457fe7,https://exmo.com/,Exmo,4.8e-10,18,47,0x928b364047b61f000cfe71c64a69dbe2fb93244b,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,10.0,5500000000000.0,1624835237,2021-06-27 23:07,burn,1624835237,2021-06-27 23:07,15.47007974,1e-18,-1.0,1.5733333333333333h,True,1624835237,1,45,0,0.021739130434782608,0.9782608695652174,0.0,0.0,0.48547945205479454,0.0,37,8,4.111111111111111,1825,7416198.487095662948710397,0x928b364047b61f000cfe71c64a69dbe2fb93244b,100.0,0.0,7416198.487095662948710397,0x928b364047b61f000cfe71c64a69dbe2fb93244b,10000000000000.0,2500000000000,7416198.48709566,276912998386.90362548828125
12947593,2021-08-02,0x924ecd4738e8809d626e7cbd97c5e8b1fb1f4e0d,8.92e-10,1e-18,2e-18,TradeNFT,0x9d398cdfeb2f558179569dade167fe21abaefe53,TradeNFT,tNFT,8.92e-10,18,43,0x06a9cd67488a7685b51c988b441f1184698e6d47,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,5.5,10000000000000.0,1627938726,2021-08-02 21:12,burn,1627938726,2021-08-02 21:12,8.325033941000001,1e-18,-1.0,2.5702777777777777h,True,1627938726,1,41,0,0.023809523809523808,0.9761904761904762,0.0,0.0,0.22265625,0.0,38,3,9.5,5376,7416198.487095662948710397,0x06a9cd67488a7685b51c988b441f1184698e6d47,100.0,0.0,7416198.487095662948710397,0x06a9cd67488a7685b51c988b441f1184698e6d47,10000000000003.0,0,7416198.48709566,281653362724.61627197265625
12689716,2021-06-23,0x2c0715acb41116f8d227394dbac7e2fe90bc12fe,1e-18,6.51e-10,2e-18,Wrapped Ether,0xe28f9657df45d5c28126d0aeec949467771f011c,AIRSHIBA INU,AIRSHIB,6.51e-10,18,16,0x2fd93402b6eaf1347eb10906501ec22fd5ea5230,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,10.0,5500000000000.0,1624447283,2021-06-23 11:21,burn,1624447283,2021-06-23 11:21,11.39956192,1e-18,-1.0,1.4111111111111112h,True,1624447283,1,14,0,0.06666666666666667,0.9333333333333333,0.0,0.0,0.45351473922902497,0.0,13,1,6.5,882,7416198.487095662948710397,0x2fd93402b6eaf1347eb10906501ec22fd5ea5230,100.0,0.0,7416198.487095662948710397,0x2fd93402b6eaf1347eb10906501ec22fd5ea5230,10000000000000.0,1500000000000,7416198.48709566,503001876951.13226318359375
12685897,2021-06-22,0xe66d165fa92caa7bf82cc4d0eff17e6889632565,3.5399999999999998e-09,1e-18,2e-18,HITLER Network,0xbc389a01ccb05ddeca7c731683760cb52931f08b,HITLER Network,HITLER,3.5399999999999998e-09,18,6,0x56da350de56368021f0ede27330957e20155790d,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,2.0,27100000000000.0,1624390912,2021-06-23 4:41,burn,1624390912,2021-06-23 4:41,2.081089866,1e-18,-1.0,0.19916666666666666h,True,1624390912,1,4,0,0.2,0.8,0.0,0.0,0.45394736842105265,0.0,3,1,1.5,304,7363919.342777051357020516,0x56da350de56368021f0ede27330957e20155790d,100.0,0.0,7363919.342777051357020516,0x56da350de56368021f0ede27330957e20155790d,100000000000000.0,60000000000000,7363919.34277705,-0.0045035999999999999643396364490399719215929508209228515625
12750602,2021-07-02,0x363518ccc1ad9d5541539ef4b33f54bd67123518,3.05e-10,1e-18,2e-18,AirSwap,0x5d2e7125522406b8cadbf7bdbcebc26266c9b0e7,AirSwap,AST,3.05e-10,18,44,0x0f942c517f07b274bf764d5012e02e14f104088f,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,18.0,3000000000000.0,1625264500,2021-07-02 22:21,burn,1625264500,2021-07-02 22:21,24.08178727,1e-18,-1.0,1.0227777777777778h,True,1625264500,1,42,0,0.023255813953488372,0.9767441860465116,0.0,0.0,0.3073370959466393,0.0,39,3,9.75,1949,7348469.228349534294590852,0x0f942c517f07b274bf764d5012e02e14f104088f,100.0,0.0,7348469.228349534294590852,0x0f942c517f07b274bf764d5012e02e14f104088f,10000000000000.0,5000000000000,7348469.22834953,1943348159996.013671875
12190515,2021-04-07,0x94868d9773a12859ac1e9d84c43ca65b01ca84f0,2.27e-09,1e-18,2e-18,SpaceGoat,0x62c3b24c15986bcff4f01c2f680e9746be63c158,SpaceGoat,SGOAT,2.27e-09,18,19,0x82c9efa731f96b8e87da3e598ef3be5a87072cab,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,1.8,30000000000000.0,1617769784,2021-04-07 4:29,burn,1617769784,2021-04-07 4:29,3.25596997,1e-18,-1.0,0.12055555555555555h,True,1617769784,1,17,0,0.05555555555555555,0.9444444444444444,0.0,0.0,0.6111111111111112,0.0,14,3,3.5,360,7348469.228349534294590852,0x82c9efa731f96b8e87da3e598ef3be5a87072cab,100.0,0.0,7348469.228349534294590852,0x82c9efa731f96b8e87da3e598ef3be5a87072cab,100000000000000.0,67500000000000,7348469.22834953,2500000000000.00341796875
13611849,2021-11-14,0x1f8e85e52b5d162c2af9b679ddc5cf20c0829c87,6.58e-10,1e-18,2e-18,Garfield Funny Cat,0x1b362d75f2406676661cf04c2c624c2836b44d27,Garfield Funny Cat,GARFIELD,6.58e-10,18,8,0x79137d50a949fed41c6038c7a7def6d9224bc45a,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545611.2245,60733827,9.0,6000000000000.0,1636864587,2021-11-14 13:36,burn,1636864587,2021-11-14 13:36,11.17423798,1e-18,-1.0,0.22916666666666666h,True,1636864587,1,6,0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.44607843137254904,0.0,5,1,2.5,204,7348469.228349534294590852,0x79137d50a949fed41c6038c7a7def6d9224bc45a,100.0,0.0,7348469.228349534294590852,0x79137d50a949fed41c6038c7a7def6d9224bc45a,10000000000000.0,0,7348469.22834953,4000000000000
12610900,2021-06-11,0xcea6aca17b33db410835887e9ffb5a68eaa9e9a5,6.89e-10,1e-18,2e-18,Oswap,0x9d9cad1882e1306a3146bd8b1f77bdb455e05c1a,Oswap,Oswap,6.89e-10,18,14,0xf5f8ef1f66a34ab2b8110c42874c1875296cf3af,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,15.0,3500000000000.0,1623384581,2021-06-11 4:09,burn,1623384581,2021-06-11 4:09,10.53542056,1e-18,-1.0,0.47055555555555556h,True,1623384581,1,10,0,0.09090909090909091,0.9090909090909091,0.0,0.0,0.4399008674101611,0.0,5,5,0.8333333333333334,1614,7245688.373094719286858332,0xf5f8ef1f66a34ab2b8110c42874c1875296cf3af,100.0,0.0,7245688.373094719286858332,0xf5f8ef1f66a34ab2b8110c42874c1875296cf3af,10000000000000.0,5000000000000,7245688.37309472,-0.0002814699999999999732551436704142133748973719775676727294921875
13032015,2021-08-15,0x2ff4f4b81c4a87c26fb0f36d2a98690037c03bf4,1.27e-09,1e-18,2e-18,Starbound | https://t . me/StarboundOfficial,0x1988c0d6681ff2364245cde85655d9aca7da8511,Starbound | https://t . me/StarboundOfficial,SBD,1.27e-09,18,6,0xe39c46875c3ba54448e6773c0b7a1431b148f494,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,5.25,10000000000000.0,1629137422,2021-08-17 3:10,burn,1629137422,2021-08-17 3:10,5.72,1e-18,-1.0,21.442222222222224h,True,1629137422,1,4,0,0.2,0.8,0.0,0.0,0.2933467560716918,0.0,4,0,4.0,55627,7245688.373094719286858332,0xe39c46875c3ba54448e6773c0b7a1431b148f494,100.0,0.0,7245688.373094719286858332,0xe39c46875c3ba54448e6773c0b7a1431b148f494,10000000000000.0,0,7245688.37309472,0
13005972,2021-08-11,0x4e0f2c3a35bf3b31f01c519fabef894b138dde81,1.11e-09,1e-18,2e-18,Orokana Inu,0xbbfbf5dcf5425fa8966a087b981795977c74dbac,Orokana Inu,ORO,1.11e-09,18,19,0xd57a162dfccd77506ea9bfbc6d18608a8751e75c,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,5.25,10000000000000.0,1628875945,2021-08-13 17:32,burn,1628875945,2021-08-13 17:32,6.553929835,1e-18,-1.0,45.39833333333333h,True,1628875945,1,17,0,0.05555555555555555,0.9444444444444444,0.0,0.0,0.4984488107549121,0.0,15,2,5.0,967,7245688.373094719286858332,0xd57a162dfccd77506ea9bfbc6d18608a8751e75c,100.0,0.0,7245688.373094719286858332,0xd57a162dfccd77506ea9bfbc6d18608a8751e75c,10000000000002.0,0,7245688.37309472,0
12941834,2021-08-01,0x53b1aabca9916e8a8489cc5542fad40025de9f63,1.07e-09,1e-18,2e-18,Return Of The Inu | t . me/ReturnOfTheInu,0xaa3bd729430fb9934a38c038cdc8d946d26ea608,Return Of The Inu | t . me/ReturnOfTheInu,ROTI,1.07e-09,18,30,0x123dd844e4d52a3e99bafa51b89fedf7807b7a9a,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,5.25,10000000000000.0,1627928700,2021-08-02 18:25,burn,1627928700,2021-08-02 18:25,6.806211117,1e-18,-1.0,21.65277777777778h,True,1627928700,1,28,0,0.034482758620689655,0.9655172413793104,0.0,0.0,0.10316778369708426,0.0,24,4,4.8,34914,7245688.373094719286858332,0x123dd844e4d52a3e99bafa51b89fedf7807b7a9a,100.0,0.0,7245688.373094719286858332,0x123dd844e4d52a3e99bafa51b89fedf7807b7a9a,10000000000003.0,0,7245688.37309472,0
12694405,2021-06-24,0xc083e1dc9957388a6ff0fec58d2cbf4f4696b902,8.09e-10,1e-18,2e-18,Electric Rod,0x1a89b190c4a04d5b415c81d956b624954bd1c17c,Electric Rod,ECRD,8.09e-10,18,22,0x012c5f16643d39cfe87f6bb3acdb052adc22a224,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,7.5,7000000000000.0,1624526806,2021-06-24 9:26,burn,1624526806,2021-06-24 9:26,8.958912783999999,1e-18,-1.0,6.316666666666666h,True,1624526806,1,20,0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.2908059943296881,0.0,19,1,9.5,2469,7245688.373094719286858332,0x012c5f16643d39cfe87f6bb3acdb052adc22a224,100.0,0.0,7245688.373094719286858332,0x012c5f16643d39cfe87f6bb3acdb052adc22a224,10000000000000.0,2800000000000,7245688.37309472,141676127372.732330322265625
12440303,2021-05-15,0x2f28bf1f2a8208496343dd39910051377e3913f5,6.65e-11,1e-18,2e-18,SpaceX SHIB,0x6e5cb42a82a2ca48e5b4e1836e084f48d2d1201e,SpaceX SHIB,SSHIB,6.65e-11,18,35,0xdf4bec766238ceb751e7883a55eeead67533b81e,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,55.0,950000000000.0,1621233542,2021-05-17 6:39,burn,1621233542,2021-05-17 6:39,108.93922820000002,1e-18,-1.0,37.28138888888889h,True,1621233542,1,33,0,0.029411764705882353,0.9705882352941176,0.0,0.0,0.3128504148912312,0.0,33,0,33.0,4459,7228416.147400480151743064,0xdf4bec766238ceb751e7883a55eeead67533b81e,100.0,0.0,7228416.147400480151743064,0xdf4bec766238ceb751e7883a55eeead67533b81e,1000000000000.0,0,7228416.14740048,49999999999.99999237060546875
12749591,2021-07-02,0xe2ce63c4d112f9abb4f7451fa4ca4c1d136d2bcd,6.05e-10,1e-18,2e-18,BabyBitTorrent,0x481dd51ba481e6484432b3862486a95ed4ef70b7,BabyBitTorrent,BabyBTT,6.05e-10,18,14,0x07a502ec309037b31d48298b4f4dae574b28c267,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,10.0,5200000000000.0,1625258157,2021-07-02 20:35,burn,1625258157,2021-07-02 20:35,11.91643233,1e-18,-1.0,3.1019444444444444h,True,1625258157,1,12,0,0.07692307692307693,0.9230769230769231,0.0,0.0,0.4311050477489768,0.0,11,1,5.5,733,7211102.550927978586237442,0x07a502ec309037b31d48298b4f4dae574b28c267,100.0,0.0,7211102.550927978586237442,0x07a502ec309037b31d48298b4f4dae574b28c267,10000000000000.0,3800000000000,7211102.55092798,965441854623.1690673828125
12747687,2021-07-02,0xf2d90147e443494ba95afad49f8f2c34f28f9e5d,3e-10,1e-18,2e-18,BabyBNB,0x2745c48d4d445a5391fc21bb522ee33624ed0c78,BabyBNB,BabyBNB,3e-10,18,50,0x32d28a8168dd3a48fc08821c6b75699094e52b28,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,14.8,3500000000000.0,1625225027,2021-07-02 11:23,burn,1625225027,2021-07-02 11:23,24.00064562,1e-18,-1.0,0.7480555555555556h,True,1625225027,1,48,0,0.02040816326530612,0.9795918367346939,0.0,0.0,0.2931989924433249,0.0,45,3,11.25,1985,7197221.686178632638824743,0x32d28a8168dd3a48fc08821c6b75699094e52b28,100.0,0.0,7197221.686178632638824743,0x32d28a8168dd3a48fc08821c6b75699094e52b28,10000000000000.0,5000000000000,7197221.68617863,1438962204945.591552734375
12193395,2021-04-07,0xcbbec6a9d5cb345ba1e47cb806da96a419ba04b6,2.6100000000000003e-09,1e-18,2e-18,SpaceGoose,0x492da56b1840add55677010a93098ca704c462e0,SpaceGoose,GOOSE,2.6100000000000003e-09,18,13,0x82c9efa731f96b8e87da3e598ef3be5a87072cab,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,1.65,31000000000000.0,1617808927,2021-04-07 15:22,burn,1617808927,2021-04-07 15:22,2.755870032,1e-18,-1.0,0.20416666666666666h,True,1617808927,1,11,0,0.08333333333333333,0.9166666666666666,0.0,0.0,0.3466424682395644,0.0,8,3,2.0,551,7151922.818375489152534413,0x82c9efa731f96b8e87da3e598ef3be5a87072cab,100.0,0.0,7151922.818375489152534413,0x82c9efa731f96b8e87da3e598ef3be5a87072cab,100000000000000.0,67500000000000,7151922.81837549,1500000000000.000244140625
